C1,C2,C3,C4,P
0.24059999999999998,0.9145,0.8564,0.2311,0
0.6338,0.4369,0.22160000000000002,0.5847,1
0.4043,0.1201,0.0159,0.1572,0
0.3443,0.1961,0.4818,0.4598,0
0.5002,0.24819999999999998,0.1323,0.4165,1
0.5841000000000001,0.1607,0.36560000000000004,0.5602,1
0.7227,0.1298,0.556,0.8029999999999999,1
0.8654,0.28159999999999996,0.21910000000000002,0.25880000000000003,0
0.8752,0.9924999999999999,0.7427,0.016300000000000002,0
0.3494,0.5021,0.0205,0.47650000000000003,0
0.5333,0.5979,0.037599999999999995,0.675,1
0.4578,0.9709,0.2652,0.4986,1
0.2873,0.5831,0.4613,0.47050000000000003,0
0.11649999999999999,0.006,0.7663,0.6715,0
0.3986,0.0165,0.5743,0.7723,0
0.28859999999999997,0.7522,0.5898,0.21000000000000002,0
0.39080000000000004,0.8007,0.3778,0.4051,1
0.34299999999999997,0.7335,0.046299999999999994,0.0177,1
0.9339999999999999,0.6988,0.9944,0.5036,0
0.8478,0.7893,0.7805,0.3776,0
0.8827,0.4467,0.5652,0.3237,0
0.5778,0.20850000000000002,0.5164,0.6067,1
0.4753,0.6207,0.3964,0.6378,0
0.8833,0.22460000000000002,0.9455,0.28200000000000003,0
0.518,0.6784,0.8964,0.8739,0
0.078,0.4212,0.5771,0.4464,1
0.8378,0.8593,0.2535,0.4737,0
0.1738,0.0102,0.1078,0.2796,0
0.4137,0.4433,0.1211,0.0373,1
0.1172,0.3941,0.0167,0.0816,0
0.3726,0.1966,0.8044,0.6995,1
0.6586,0.8973,0.6399,0.0552,1
0.4718,0.7065,0.567,0.8398,0
0.12990000000000002,0.06470000000000001,0.9388,0.30010000000000003,0
0.778,0.7048,0.7184,0.6656,1
0.6942,0.4621,0.5411,0.6327,1
0.0053,0.4095,0.079,0.43,1
0.0852,0.4868,0.4014,0.3318,1
0.37170000000000003,0.3776,0.2741,0.0432,0
0.4578,0.2972,0.6077,0.6785,0
0.8976,0.3542,0.058800000000000005,0.6234,1
0.7367,0.6065,0.443,0.2027,1
0.7835,0.1271,0.5388,0.0912,1
0.7659,0.7476,0.7965,0.8831,1
0.8777,0.4531,0.7194,0.26080000000000003,1
0.6404,0.1157,0.4218,0.1528,1
0.2714,0.709,0.2879,0.004699999999999999,1
0.8287,0.8201,0.3328,0.4565,0
0.7441,0.0354,0.9158999999999999,0.9769,0
0.0876,0.137,0.8432,0.2798,1
0.1231,0.3964,0.6517999999999999,0.0669,1
0.7092,0.1449,0.3643,0.0212,1
0.6183,0.15300000000000002,0.16849999999999998,0.2286,0
0.3452,0.7444,0.1014,0.8166,1
0.8452999999999999,0.46499999999999997,0.7293000000000001,0.5771,1
0.5065999999999999,0.1188,0.21000000000000002,0.4399,0
0.5608,0.0756,0.7383,0.6793,0
0.85,0.5732,0.8119000000000001,0.704,0
0.1008,0.8089999999999999,0.6552,0.7786,1
0.5341,0.6078,0.5065,0.3614,1
0.1306,0.4179,0.8706,0.2875,0
0.2494,0.0233,0.6592,0.3691,0
0.5996,0.2518,0.8604,0.2579,0
0.0102,0.8392999999999999,0.8019000000000001,0.5201,0
0.722,0.589,0.5698,0.6976,0
0.43479999999999996,0.8096,0.9365,0.8681,1
0.40090000000000003,0.37,0.5133,0.5381,0
0.031799999999999995,0.3624,0.3978,0.0761,0
0.7581,0.5063,0.5166999999999999,0.7794,0
0.9617,0.8638,0.203,0.8054,0
0.3325,0.8949,0.3804,0.8394,0
0.8518,0.2041,0.4905,0.5275,1
0.0762,0.7654,0.9938,0.4152,1
0.5,0.8412999999999999,0.7343999999999999,0.6878,1
0.4858,0.0106,0.5942000000000001,0.22999999999999998,0
0.7274,0.6024,0.912,0.9839,1
0.08410000000000001,0.7061999999999999,0.9308,0.8819,1
0.2107,0.7363999999999999,0.6924,0.6245,1
0.9928,0.1121,0.067,0.6384,1
0.8601,0.9433,0.0224,0.8337,1
0.5217,0.068,0.4344,0.4253,1
0.19240000000000002,0.361,0.18869999999999998,0.5331,0
0.5421,0.842,0.5393,0.4512,0
0.1976,0.7815,0.5524,0.091,1
0.908,0.17459999999999998,0.4134,0.874,1
0.3926,0.69,0.6707,0.2621,0
0.3409,0.47150000000000003,0.49929999999999997,0.6689,0
0.1159,0.0736,0.4497,0.9581,1
0.0074,0.8402000000000001,0.16649999999999998,0.392,0
0.628,0.3271,0.3022,0.28859999999999997,1
0.48,0.9424,0.46499999999999997,0.8412,0
0.2512,0.0031000000000000003,0.0269,0.3872,0
0.8961,0.4381,0.0412,0.7165,1
0.6086,0.5952999999999999,0.26739999999999997,0.9035,0
0.9096,0.135,0.3629,0.2558,1
0.0023,0.0248,0.9646,0.6779999999999999,0
0.4603,0.8237,0.5316,0.4776,0
0.1101,0.0058,0.172,0.0427,1
0.4814,0.18109999999999998,0.9963,0.1033,0
0.4719,0.009000000000000001,0.9677,0.3952,0
0.4097,0.052599999999999994,0.42469999999999997,0.4506,1
0.6893,0.1096,0.9689,0.17470000000000002,0
0.766,0.886,0.8369,0.5892999999999999,0
0.8668,0.6137,0.12869999999999998,0.14200000000000002,0
0.1372,0.0859,0.8612,0.8351999999999999,1
0.5863,0.985,0.0827,0.906,0
0.6003000000000001,0.5768,0.6323,0.2185,1
0.6261,0.2639,0.2955,0.9741,0
0.0073,0.9238,0.4222,0.9115,0
0.7089,0.8653,0.66,0.2122,1
0.5743,0.9437,0.5633,0.7218,0
0.7978000000000001,0.3664,0.9974000000000001,0.4891,1
0.9043,0.8583000000000001,0.6068,0.6694,1
0.8434,0.6611,0.1202,0.4579,0
0.9128000000000001,0.6908,0.944,0.3498,0
0.4324,0.6395,0.7281,0.8773,1
0.1243,0.7879,0.3115,0.2593,0
0.486,0.38,0.434,0.6122,0
0.4591,0.061200000000000004,0.698,0.5054,0
0.013600000000000001,0.6872,0.6376999999999999,0.4693,0
0.9406,0.784,0.17759999999999998,0.3621,1
0.9402,0.6988,0.8037,0.323,1
0.7188,0.556,0.1038,0.9379,1
0.1953,0.1946,0.9336,0.5632,1
0.427,0.3519,0.9175,0.8255,1
0.5738,0.1906,0.6728000000000001,0.7584,0
0.1694,0.4095,0.5439,0.9712000000000001,1
0.3651,0.3761,0.5417,0.5702,1
0.3684,0.0764,0.9845,0.1652,1
0.38,0.9629,0.23870000000000002,0.3758,1
0.2939,0.6409,0.2476,0.489,0
0.8022,0.5536,0.8283,0.7605999999999999,0
0.34340000000000004,0.5948,0.1986,0.777,1
0.23859999999999998,0.7085,0.8965,0.0291,0
0.0441,0.7463,0.26639999999999997,0.6496999999999999,0
0.4518,0.9935,0.4339,0.1466,0
0.30879999999999996,0.0874,0.19190000000000002,0.9598,0
0.5195,0.42369999999999997,0.2881,0.0743,0
0.6925,0.34850000000000003,0.1681,0.5533,1
0.5829,0.383,0.5189,0.28800000000000003,0
0.2693,0.7281,0.7879,0.0951,1
0.9256,0.2988,0.8824,0.3826,1
0.27749999999999997,0.37070000000000003,0.1906,0.3331,1
0.8509,0.5726,0.9733,0.0537,0
0.8637,0.7858,0.6755,0.5816,1
0.7173,0.5334,0.26380000000000003,0.4229,0
0.1013,0.5506,0.8409,0.3953,1
0.5333,0.46499999999999997,0.38939999999999997,0.6265000000000001,0
0.9503,0.3175,0.9937,0.3724,0
0.7144,0.0813,0.5533,0.8220000000000001,0
0.9856,0.36160000000000003,0.1804,0.7783,0
0.9594,0.17930000000000001,0.8501,0.2848,0
0.5228,0.6463,0.6883,0.2126,1
0.7202,0.5776,0.6379,0.064,1
0.24359999999999998,0.657,0.2822,0.8553999999999999,1
0.4018,0.8685,0.8322,0.7468,0
0.5395,0.0635,0.7553,0.9248000000000001,1
0.2613,0.9546,0.1361,0.23870000000000002,0
0.5740000000000001,0.6031,0.6002,0.8523000000000001,0
0.9505,0.8203,0.7766,0.1127,0
0.497,0.4481,0.7327,0.3399,1
0.7881,0.4969,0.2724,0.9984,0
0.3351,0.7201,0.23859999999999998,0.9031,0
0.1391,0.7189,0.1245,0.6898,0
0.8311,0.7436,0.056499999999999995,0.7211,0
0.7311,0.3426,0.0892,0.1347,1
0.9056,0.0934,0.358,0.6176,0
0.3418,0.19829999999999998,0.8731,0.235,0
0.477,0.4843,0.14029999999999998,0.7796,1
0.056499999999999995,0.6829000000000001,0.6697,0.4344,1
0.0892,0.0749,0.2091,0.381,1
0.2116,0.0643,0.9482,0.4016,0
0.1698,0.8130999999999999,0.2964,0.6275999999999999,0
0.21660000000000001,0.16410000000000002,0.2995,0.7244,0
0.7697,0.039599999999999996,0.5306,0.8606,0
0.6784,0.8152,0.9478,0.4233,0
0.3187,0.6805,0.858,0.2686,0
0.6383,0.2465,0.7415,0.26680000000000004,0
0.2743,0.0132,0.29910000000000003,0.441,0
0.27749999999999997,0.3399,0.054900000000000004,0.32230000000000003,1
0.5358,0.16770000000000002,0.11699999999999999,0.4706,0
0.1462,0.5241,0.0495,0.9141,0
0.15139999999999998,0.23820000000000002,0.0716,0.5602,1
0.8276,0.9224,0.1718,0.17620000000000002,1
0.1528,0.1246,0.942,0.12179999999999999,0
0.9626,0.258,0.5982000000000001,0.6835,0
0.321,0.9942,0.4061,0.17120000000000002,1
0.7269,0.9305,0.5758,0.2281,1
0.3058,0.5645,0.18730000000000002,0.4144,0
0.1804,0.6289,0.2531,0.6621,1
0.8026,0.2395,0.1005,0.7983,0
0.3886,0.8198,0.6481,0.8764,1
0.422,0.506,0.2583,0.456,1
0.8531,0.4611,0.8575,0.40190000000000003,0
0.4808,0.8893,0.23759999999999998,0.9149,1
0.5842,0.3296,0.4754,0.828,1
0.1895,0.20479999999999998,0.44530000000000003,0.1555,1
0.09609999999999999,0.4233,0.4618,0.2158,1
0.6126,0.7982,0.274,0.6116,0
0.714,0.0013,0.37570000000000003,0.9516,0
0.3422,0.9655,0.89,0.4804,1
0.844,0.9588,0.9718,0.033699999999999994,1
0.035199999999999995,0.7625,0.6616,0.7803,0
0.275,0.3972,0.6498,0.6144000000000001,1
0.8423,0.9759,0.29669999999999996,0.4344,1
0.15910000000000002,0.4502,0.1397,0.7295,1
0.2808,0.10869999999999999,0.74,0.28500000000000003,1
0.0455,0.6489,0.1075,0.5395,0
0.2912,0.8547,0.7525,0.3529,1
0.2341,0.3718,0.0764,0.07919999999999999,1
0.0553,0.6857,0.888,0.8423,1
0.7553,0.21450000000000002,0.17049999999999998,0.46699999999999997,1
0.6533,0.8537,0.27,0.3623,0
0.4854,0.4334,0.7083,0.7598,0
0.7888,0.3255,0.17270000000000002,0.586,0
0.26239999999999997,0.9734,0.6032,0.15610000000000002,0
0.6216,0.9066,0.9146,0.1036,0
0.3798,0.9704,0.8563000000000001,0.049699999999999994,1
0.21289999999999998,0.0897,0.9834,0.535,1
0.5043,0.0368,0.17099999999999999,0.5112,0
0.2097,0.9651,0.6301,0.0653,1
0.8904,0.0828,0.8612,0.14040000000000002,1
0.17459999999999998,0.869,0.3907,0.4411,1
0.7439,0.9043,0.7772,0.8689,0
0.4007,0.3149,0.1275,0.1245,0
0.7257,0.2782,0.9329000000000001,0.2195,0
0.14150000000000001,0.1498,0.2165,0.7362,0
0.8806,0.8439,0.88,0.7301,1
0.9359999999999999,0.8108,0.44730000000000003,0.14450000000000002,1
0.7263,0.6221,0.6476,0.736,0
0.1067,0.0167,0.055900000000000005,0.5529999999999999,0
0.844,0.6257,0.2398,0.4728,0
0.5753,0.2249,0.060899999999999996,0.7248,1
0.0741,0.6489,0.2701,0.5065999999999999,0
0.8492,0.7063,0.7365,0.0427,0
0.3417,0.9875,0.2973,0.8305,0
0.4101,0.1478,0.6242,0.4528,1
0.2082,0.5393,0.8259,0.5749,1
0.7591,0.2784,0.9559,0.4595,0
0.48009999999999997,0.4609,0.734,0.17120000000000002,0
0.063,0.13369999999999999,0.745,0.2538,1
0.5922000000000001,0.3155,0.1,0.982,1
0.6812,0.22139999999999999,0.08349999999999999,0.7381,1
0.0265,0.4376,0.0152,0.8629,1
0.8545,0.033,0.37970000000000004,0.6877,1
0.7278,0.0603,0.9868,0.8602,1
0.48760000000000003,0.0582,0.3671,0.5339,1
0.3349,0.6044,0.9664,0.2599,1
0.269,0.7008,0.7209,0.2894,1
0.057999999999999996,0.41259999999999997,0.8683,0.5083,0
0.3338,0.2696,0.0303,0.9505,1
0.20129999999999998,0.1255,0.6844,0.0954,0
0.3033,0.5258,0.6899,0.30110000000000003,0
0.6563,0.8442000000000001,0.9455,0.3605,0
0.8063,0.1003,0.0007999999999999999,0.4263,0
0.1716,0.2015,0.3328,0.3157,0
0.5281,0.4685,0.3974,0.3935,0
0.8443,0.4708,0.6988,0.0072,0
0.41910000000000003,0.0649,0.2569,0.5028,1
0.0691,0.8843,0.6241,0.641,0
0.9454,0.5517,0.1856,0.2248,0
0.1347,0.402,0.9039,0.6793,1
0.16510000000000002,0.2205,0.030699999999999998,0.4474,0
0.7621,0.2754,0.0379,0.388,1
0.9738,0.9936,0.11460000000000001,0.9332,0
0.1411,0.884,0.8778,0.8556,0
0.0803,0.5215,0.3565,0.9539,0
0.4419,0.4883,0.07680000000000001,0.3395,1
0.1431,0.4258,0.0073,0.9129,0
0.3529,0.7379,0.882,0.9029,0
0.0278,0.8233,0.7027,0.3923,0
0.9286,0.0024000000000000002,0.11030000000000001,0.6958,1
0.3316,0.8875,0.41500000000000004,0.4689,0
0.9161,0.8496,0.8578,0.9106,1
0.15789999999999998,0.3514,0.6743,0.33140000000000003,0
0.7767999999999999,0.28859999999999997,0.6077,0.39339999999999997,1
0.6263,0.5362,0.1175,0.2006,1
0.8170999999999999,0.7128,0.9193,0.1276,1
0.7517,0.703,0.0268,0.3067,1
0.1987,0.8342,0.8112,0.3266,0
0.1395,0.2681,0.0213,0.2091,1
0.1135,0.281,0.2812,0.6641,0
0.4065,0.6956,0.47709999999999997,0.0558,0
0.0751,0.9474,0.14850000000000002,0.2563,1
0.36319999999999997,0.6879,0.5689,0.47909999999999997,1
0.1051,0.631,0.5451,0.3661,0
0.7669,0.6312,0.051000000000000004,0.6943,1
0.5737,0.9686,0.9382,0.4413,1
0.8933,0.12079999999999999,0.0217,0.0303,1
0.5915,0.1928,0.5226999999999999,0.0252,1
0.26280000000000003,0.7913,0.9561,0.5556,1
0.1442,0.7695,0.18580000000000002,0.2776,1
0.6062,0.6068,0.2313,0.6872,0
0.61,0.5491,0.0187,0.3319,0
0.5572,0.22870000000000001,0.21689999999999998,0.6653,1
0.9096,0.6668000000000001,0.5236000000000001,0.4812,0
0.6184000000000001,0.0702,0.7614,0.5650999999999999,0
0.2974,0.058899999999999994,0.252,0.23270000000000002,1
0.664,0.17420000000000002,0.5615,0.075,0
0.7236,0.1313,0.5939,0.5985,0
0.6136,0.1038,0.4738,0.6192,1
0.7726,0.8082,0.839,0.6035,0
0.9412,0.6226,0.2978,0.5267,1
0.4127,0.9194,0.42669999999999997,0.8802,1
0.3665,0.0616,0.9419,0.8553,1
0.1815,0.643,0.5157,0.3953,1
0.4169,0.9158999999999999,0.1681,0.1713,1
0.9739,0.508,0.6125,0.804,0
0.5474,0.3988,0.3053,0.049100000000000005,0
0.3016,0.2875,0.0241,0.6671,0
0.155,0.3891,0.4187,0.3134,0
0.7468,0.9595,0.3214,0.7802,0
0.13890000000000002,0.453,0.4274,0.07200000000000001,0
0.3489,0.8017,0.8387,0.1617,0
0.6183,0.396,0.5747,0.4053,1
0.8289,0.598,0.4685,0.8274,1
0.0465,0.1055,0.47150000000000003,0.1713,1
0.8824,0.8824,0.6595,0.3383,1
0.2348,0.2806,0.6577999999999999,0.762,1
0.2552,0.1236,0.5776,0.2506,0
0.7356,0.0169,0.257,0.802,0
0.9503,0.761,0.8454,0.019200000000000002,0
0.6255999999999999,0.11030000000000001,0.8339,0.7221,1
0.7107,0.0451,0.1424,0.6098,0
0.9762,0.3756,0.009000000000000001,0.8579,0
0.8736,0.7034,0.2168,0.0625,0
0.2006,0.23870000000000002,0.7312,0.2242,1
0.795,0.5598,0.5378000000000001,0.5119,1
0.0291,0.3527,0.3658,0.40049999999999997,1
0.3099,0.364,0.8999,0.7208,1
0.0786,0.013000000000000001,0.915,0.0239,1
0.10930000000000001,0.2583,0.7798,0.0125,1
0.8528,0.7037,0.7564,0.2319,1
0.4929,0.4991,0.1412,0.5946,1
0.5408,0.1923,0.2585,0.023,0
0.6851,0.28459999999999996,0.6876,0.6626,0
0.1656,0.2087,0.5115000000000001,0.9106,0
0.7927,0.7928999999999999,0.2663,0.34240000000000004,1
0.4718,0.8951,0.1981,0.4336,1
0.5238,0.8294,0.2462,0.4841,1
0.44430000000000003,0.8922,0.3222,0.057499999999999996,1
0.9899,0.8007,0.2091,0.5569999999999999,1
0.4979,0.14,0.1106,0.75,1
0.2672,0.0862,0.22139999999999999,0.4111,0
0.1905,0.2147,0.9085,0.0489,0
0.9095,0.2622,0.2881,0.46740000000000004,0
0.7777000000000001,0.2975,0.3012,0.7505999999999999,1
0.2682,0.0482,0.328,0.9809,1
0.0475,0.6762,0.0108,0.4461,1
0.30820000000000003,0.2901,0.1545,0.3774,0
0.6537999999999999,0.0189,0.34040000000000004,0.0034999999999999996,1
0.5808,0.7762,0.5018,0.3101,1
0.6004,0.5246999999999999,0.0695,0.757,1
0.1603,0.186,0.0879,0.0012000000000000001,0
0.6206,0.45899999999999996,0.7384,0.5971,0
0.64,0.0152,0.0764,0.6416999999999999,1
0.9396,0.5089,0.2037,0.3792,1
0.7357,0.8902,0.06620000000000001,0.1047,1
0.3173,0.8578,0.1945,0.0689,0
0.6502,0.2889,0.9146,0.9964,0
0.3214,0.8694999999999999,0.3536,0.8208,0
0.11610000000000001,0.3165,0.2851,0.11460000000000001,0
0.5016,0.7999,0.9108,0.7564,1
0.9519,0.8521,0.7971,0.7162999999999999,1
0.5068,0.006699999999999999,0.6997,0.5477,1
0.0424,0.07780000000000001,0.0527,0.604,0
0.2118,0.7154,0.7074,0.0398,1
0.8862,0.12780000000000002,0.6171,0.9331,1
0.6115,0.5196000000000001,0.7216,0.0545,1
0.23870000000000002,0.35609999999999997,0.235,0.8154,0
0.5742,0.4407,0.9288,0.20279999999999998,0
0.927,0.5101,0.1835,0.2479,1
0.5477,0.5548,0.5105,0.0069,0
0.6073999999999999,0.9195,0.6786,0.6309,1
0.9631,0.9044,0.3779,0.8808,1
0.0999,0.6603,0.6819999999999999,0.157,0
0.3909,0.6585,0.19790000000000002,0.5525,0
0.9392,0.5421,0.28600000000000003,0.6496999999999999,0
0.47009999999999996,0.2556,0.7674,0.3221,1
0.9574,0.6756,0.0955,0.0092,1
0.2534,0.5728,0.6143,0.1491,1
0.033699999999999994,0.3295,0.669,0.28400000000000003,0
0.8893,0.0,0.4268,0.9319,1
0.6306,0.7597,0.1351,0.5291,0
0.4964,0.6658999999999999,0.5407,0.5065999999999999,0
0.3741,0.7036,0.5569,0.0316,1
0.6769000000000001,0.9615,0.2522,0.8244,1
0.7259,0.2734,0.48160000000000003,0.1928,1
0.36260000000000003,0.9407,0.16649999999999998,0.4915,0
0.7512,0.0513,0.3841,0.3373,0
0.5903,0.1341,0.13790000000000002,0.3537,0
0.0869,0.2949,0.3882,0.9894000000000001,0
0.3623,0.8106,0.6174,0.0905,0
0.4807,0.2913,0.7338,0.7021,1
0.9657,0.7421,0.37870000000000004,0.8475,1
0.6909,0.0681,0.9467,0.3554,1
0.9931,0.0847,0.6662,0.7814,1
0.10869999999999999,0.861,0.5635,0.9504,0
0.8391,0.0741,0.7796,0.0149,0
0.2,0.9682,0.5658,0.3154,1
0.6275,0.8547,0.9889,0.9097,1
0.7498,0.8802,0.3867,0.8165,1
0.3699,0.9072,0.4628,0.7524,0
0.9348,0.863,0.4639,0.1157,1
0.6485,0.2234,0.5817,0.9168000000000001,0
0.4528,0.4933,0.8395,0.2583,1
0.2726,0.5878,0.6093999999999999,0.3201,1
0.2922,0.9999,0.2269,0.8846,0
0.1669,0.06720000000000001,0.19940000000000002,0.5191,1
0.23720000000000002,0.6446000000000001,0.3046,0.1613,0
0.21439999999999998,0.0866,0.6238,0.10980000000000001,0
0.8754,0.796,0.7306,0.1062,0
0.9009,0.27390000000000003,0.931,0.1846,0
0.6968,0.7911,0.5205,0.3401,1
0.3849,0.592,0.46040000000000003,0.48009999999999997,0
0.8568,0.1614,0.9809,0.9409,0
0.050699999999999995,0.1472,0.27390000000000003,0.5055000000000001,0
0.3134,0.3058,0.35150000000000003,0.9997,0
0.6962,0.46040000000000003,0.0991,0.3781,0
0.3412,0.23420000000000002,0.6694,0.6795,0
0.25,0.9186,0.321,0.3139,0
0.8763,0.5766,0.1432,0.06609999999999999,0
0.3194,0.588,0.4095,0.723,0
0.7525,0.6556,0.4985,0.8649,0
0.9273,0.5589999999999999,0.9233,0.638,1
0.6514,0.0527,0.3411,0.045700000000000005,1
0.515,0.5228,0.8912,0.7726999999999999,1
0.509,0.7653,0.5737,0.8674,1
0.6569,0.33140000000000003,0.9425,0.8472,1
0.19440000000000002,0.7457,0.2954,0.3245,1
0.9636,0.8805000000000001,0.0281,0.9466,0
0.5107,0.34450000000000003,0.4168,0.948,0
0.3339,0.7752,0.9552,0.5836,0
0.9532,0.9348,0.4313,0.0675,0
0.055400000000000005,0.8828,0.2465,0.8271,1
0.2056,0.787,0.3977,0.0951,1
0.2542,0.06459999999999999,0.0232,0.3265,1
0.0539,0.08499999999999999,0.2071,0.1265,0
0.8432999999999999,0.0833,0.7137,0.3127,1
0.2558,0.8256,0.6389,0.1706,0
0.4314,0.9317,0.39280000000000004,0.6898,0
0.9141,0.2279,0.5382,0.6199,1
0.6192,0.5985,0.4663,0.1449,1
0.07250000000000001,0.19440000000000002,0.6905,0.1487,0
0.7325,0.596,0.23670000000000002,0.7968,0
0.5791,0.3116,0.612,0.09040000000000001,1
0.3181,0.4088,0.6056,0.2823,1
0.7394000000000001,0.8548,0.5283,0.4843,0
0.6658999999999999,0.3921,0.8007,0.3337,1
0.9253,0.2727,0.2693,0.4052,1
0.20879999999999999,0.5476,0.5499,0.8435,0
0.094,0.6642,0.6755,0.8961,1
0.9013,0.0358,0.5698,0.1259,1
0.1247,0.8346,0.3784,0.8048,0
0.5776,0.2434,0.5803,0.5926,1
0.9869,0.6174,0.4976,0.0974,0
0.8558,0.7219,0.3169,0.3373,1
0.0155,0.28559999999999997,0.877,0.7636000000000001,0
0.3615,0.3326,0.1694,0.1891,1
0.988,0.0374,0.9737,0.2631,1
0.9268,0.4935,0.1456,0.6398,0
0.27390000000000003,0.7409,0.4091,0.5705,1
0.9389,0.508,0.8305,0.6753,1
0.0586,0.3472,0.4918,0.2651,0
0.2046,0.5741,0.8931,0.9489,1
0.5299,0.6428,0.7308,0.7913,1
0.5341,0.2213,0.4767,0.9233,1
0.9611000000000001,0.2992,0.47209999999999996,0.9625,0
0.7455,0.6059,0.5043,0.5759,1
0.8242,0.5021,0.3119,0.0212,1
0.9436,0.3034,0.5258,0.0159,1
0.4228,0.7924,0.8662,0.0829,0
0.7395,0.9832,0.24109999999999998,0.8916,0
0.047799999999999995,0.1362,0.8095,0.5892999999999999,0
0.539,0.6223,0.24280000000000002,0.7807999999999999,0
0.3262,0.6565,0.8357,0.4769,1
0.15250000000000002,0.7242,0.841,0.8513,1
0.2616,0.9051,0.3381,0.1239,1
0.7571,0.3411,0.054900000000000004,0.9551000000000001,1
0.4431,0.0299,0.15860000000000002,0.7846,1
0.6759999999999999,0.5710999999999999,0.9866,0.9775,0
0.038599999999999995,0.7028,0.713,0.1396,0
0.5303,0.5961,0.829,0.6986,0
0.4835,0.21350000000000002,0.1654,0.7961,1
0.0668,0.26180000000000003,0.7006,0.6482,0
0.22360000000000002,0.7046,0.0922,0.0566,0
0.3677,0.659,0.3504,0.4314,0
0.4784,0.1266,0.2563,0.0435,0
0.2077,0.16199999999999998,0.5296,0.7888999999999999,0
0.756,0.1264,0.6932,0.3109,1
0.0413,0.9006,0.4894,0.21689999999999998,1
0.7651,0.7448,0.2989,0.4081,0
0.4719,0.7021,0.629,0.3155,1
0.4492,0.4989,0.5097,0.46699999999999997,0
0.0866,0.1225,0.7955,0.1643,1
0.09670000000000001,0.1492,0.4579,0.7783,0
0.2228,0.3077,0.1128,0.9257,1
0.8706,0.21150000000000002,0.2047,0.49319999999999997,0
0.5726,0.07250000000000001,0.5067,0.571,1
0.6425,0.0653,0.2576,0.044,1
0.5318,0.7666999999999999,0.2825,0.0871,1
0.7188,0.3281,0.6053999999999999,0.6082,0
0.8492999999999999,0.2108,0.2127,0.7802,1
0.9017,0.0206,0.9285,0.9618,0
0.4452,0.22360000000000002,0.596,0.3188,0
0.3403,0.931,0.47550000000000003,0.3613,1
0.23049999999999998,0.043300000000000005,0.6593,0.9747,1
0.7976,0.4995,0.3369,0.6766,1
0.38339999999999996,0.24330000000000002,0.49319999999999997,0.1157,1
0.2815,0.49470000000000003,0.491,0.8544,0
0.8166,0.5879,0.4343,0.3791,0
0.47309999999999997,0.7252,0.0508,0.9348,1
0.5028,0.6341,0.4379,0.1106,0
0.0199,0.0451,0.5959,0.2672,1
0.9172,0.7908999999999999,0.5202,0.5954,1
0.5569999999999999,0.9467,0.3413,0.2736,1
0.10450000000000001,0.974,0.7922,0.3245,1
0.2702,0.1071,0.1617,0.0952,1
0.7779,0.9593,0.9553,0.041999999999999996,1
0.9198,0.3604,0.16999999999999998,0.7229,1
0.42,0.0284,0.3851,0.6012,0
0.5078,0.6944,0.6286,0.7611,0
0.5707,0.526,0.0886,0.7204,0
0.1895,0.044700000000000004,0.4647,0.8035,1
0.3573,0.504,0.8892,0.5739,0
0.6062,0.8462000000000001,0.5529999999999999,0.5089,1
0.8537,0.7137,0.1683,0.7813,0
0.5465,0.5371,0.2331,0.8576,0
0.0377,0.827,0.3683,0.762,1
0.7319,0.4642,0.237,0.7419,1
0.9564,0.9142,0.2528,0.6143,1
0.5668,0.9316,0.3146,0.9967,1
0.20800000000000002,0.8901,0.6097,0.6454,1
0.8911,0.4536,0.3668,0.21439999999999998,0
0.00030000000000000003,0.8496,0.6799999999999999,0.43110000000000004,1
0.1338,0.6271,0.8234,0.2016,1
0.8573,0.9574,0.10450000000000001,0.8143,1
0.7737,0.4224,0.3339,0.7363,0
0.5085999999999999,0.8321000000000001,0.5861000000000001,0.5683,0
0.6877,0.10400000000000001,0.5805,0.36,0
0.6221,0.1696,0.7885,0.5415,0
0.7876,0.44320000000000004,0.16699999999999998,0.3026,1
0.8144,0.6874,0.2102,0.9795,0
0.3316,0.3585,0.0887,0.2772,1
0.8118,0.3408,0.9076,0.3756,0
0.43010000000000004,0.63,0.2489,0.8064,1
0.7235,0.16010000000000002,0.9736,0.6408,0
0.5653,0.8741,0.8479,0.9443,1
0.13540000000000002,0.9888,0.6212,0.6024,0
0.388,0.5357000000000001,0.24459999999999998,0.746,1
0.1385,0.8662,0.5726,0.8427,0
0.665,0.2581,0.0649,0.5995,0
0.4625,0.7885,0.2054,0.6717,1
0.0139,0.6234999999999999,0.9164,0.5869,0
0.6026,0.1091,0.5718,0.5892999999999999,0
0.978,0.9235,0.0557,0.36760000000000004,1
0.2007,0.8927,0.9719,0.9387,1
0.0712,0.315,0.7522,0.6877,0
0.9678,0.1264,0.2378,0.5798,1
0.6546,0.44279999999999997,0.8931,0.5128,1
0.1206,0.8085,0.2631,0.31520000000000004,1
0.8929,0.3711,0.582,0.951,0
0.6472,0.5831,0.6001,0.4933,0
0.583,0.4556,0.099,0.5905,0
0.7108,0.7738,0.1385,0.681,0
0.3487,0.6076,0.6087,0.6092,1
0.15660000000000002,0.3772,0.9783999999999999,0.5496,1
0.5496,0.25680000000000003,0.4325,0.0315,0
0.3956,0.8224,0.615,0.15050000000000002,1
0.2662,0.2006,0.5295,0.8048,1
0.9031,0.0764,0.4641,0.5697,0
